14:08|Falling|Trevor Daniel
14:10|Supalonely|Benee, Gus Dapperton
14:14|Terremoto|Anitta, Mc Kevinho
14:16|Flores|Vitão, Luísa Sonza
14:19|Watermelon Sugar|Harry Styles
14:22|Problem|Ariana Grande, Iggy Azalea
14:26|TKN|Rosalía, Travis Scott
14:28|Mamacita|Black Eyed Peas, J Rey Soul, Ozuna
14:32|Hot Girl Bummer|Blackbear
14:38|Breaking Me|Topic, A7S
14:41|Menina Solta|Giulia Be
14:47|Death Bed (Coffee for Your Head)|Powfu, Beabadoobee
14:50|Callaita|Bad Bunny, Tainy
14:54|Mama Ta Xinti|Julinho Ksd
14:56|Contigo|Jimmy P, Carolina Deslandes
15:00|Blinding Lights|The Weeknd
15:03|Stuck with U|Ariana Grande, Justin Bieber
15:07|Savage|Megan Thee Stallion
15:10|Adore You|Harry Styles
15:13|Highest in the Room|Travis Scott
15:16|Be Kind|Marshmello, Halsey
15:19|Te Gusta|Mc Kevinho
15:22|PopStar|DJ Khaled, Drake
15:25|Worth It|Fifth Harmony, Kid Ink
15:29|Rain on Me|Lady Gaga, Ariana Grande
15:32|Rare|Selena Gomez
15:36|Savage Love|Jawsh 685, Jason Derulo
15:39|Think about Us|Little Mix, Ty Dolla Sign
15:45|Morado|J Balvin
15:49|jND|Lhast, 9 Miller
15:51|Blueberry Faygo|Lil Mosey
15:54|Sushi|Nenny
15:57|Mamacita|Black Eyed Peas, J Rey Soul, Ozuna
16:01|Roses [Imanbek remix]|Saint Jhn
16:04|Toosie Slide|Drake
16:09|Desce pro Play (PA PA PA)|MC Zaac, Anitta, Tyga
16:12|Own It|Stormzy, Ed Sheeran, Burna Boy
16:15|Old Town Road [remix]|Lil Nas X, Billy Ray Cyrus
16:18|Hasta que Dios Diga|Anuel AA, Bad Bunny
16:22|Rockstar|DaBaby, Roddy Ricch
16:28|Conclusão|Julinho Ksd
16:31|Work from Home|Fifth Harmony, Ty Dolla Sign
16:34|Don't Rush|Young T & Bugsey, Headie One
16:38|Tusa|Karol G, Nicki Minaj
16:44|Contra la Pared|Sean Paul, J Balvin
16:48|Loco Contigo|DJ Snake, Tyga, J Balvin
16:52|Sunday Best|Surfaces
16:54|TKN|Rosalía, Travis Scott
16:56|Bad Guy|Billie Eilish
16:59|Watermelon Sugar|Harry Styles
17:02|Breaking Me|Topic, A7S
17:05|The Box|Roddy Ricch
17:08|Supalonely|Benee, Gus Dapperton
17:12|Don't Call Me Up|Mabel
17:15|Ily (I Love You Baby)|Surf Mesa, Emilee
17:18|Blinding Lights|The Weeknd
17:23|Cheap Thrills [feat. Sean Paul]|Sia, Sean Paul
17:26|Say So|Doja Cat
17:29|Ignorantes|Bad Bunny, Sech
17:33|Falling|Trevor Daniel
17:38|Stuck with U|Ariana Grande, Justin Bieber
17:42|Hoji N'ka ta Rola|Julinho Ksd
17:49|Death Bed (Coffee for Your Head)|Powfu, Beabadoobee
17:51|Talk|Khalid
17:54|Te Gusta|Mc Kevinho
17:56|Não Preciso|Tay, Dylan
18:00|Don't Start Now|Dua Lipa
18:03|Savage Love|Jawsh 685, Jason Derulo
18:07|Savage|Megan Thee Stallion
18:09|Hot Girl Bummer|Blackbear
18:13|Bússola|Nenny
18:17|Festa|David Carreira, Mc Kevinho
18:21|Blueberry Faygo|Lil Mosey
18:27|Roses [Imanbek remix]|Saint Jhn
18:29|That's what I Like|Bruno Mars
18:33|Rain on Me|Lady Gaga, Ariana Grande
18:36|Tempo|FrankieontheGuitar, Bispo, Lon3r Johny, Tóy Tóy T-Rex
18:47|Toosie Slide|Drake
18:52|I Don't Care|Ed Sheeran, Justin Bieber
18:57|Morado|J Balvin
19:01|Desce pro Play (PA PA PA)|MC Zaac, Anitta, Tyga
19:04|TKN|Rosalía, Travis Scott
19:06|Rockstar|DaBaby, Roddy Ricch
19:08|Own It|Stormzy, Ed Sheeran, Burna Boy
19:12|Boyfriend|Ariana Grande, Social House
19:15|PopStar|DJ Khaled, Drake
19:18|Watermelon Sugar|Harry Styles
19:22|What Do You Mean?|Justin Bieber
19:25|Breaking Me|Topic, A7S
19:28|Tusa|Karol G, Nicki Minaj
19:31|Ignorantes|Bad Bunny, Sech
19:43|Goodbyes|Post Malone, Young Thug
